"","ID","Review.Date","Location","Hotel.Restaurant.name","Review"
"753","rn576811211","Reviewed 2 weeks ago "," Patong","The Sandwich Club","Burgers and sandwiches are super tasty and the portions are great! Owner was also present and very welcoming and friendly! Will definitely be coming back!!!"
"754","rn576811184","Reviewed 2 weeks ago "," Patong","The Sandwich Club","Best burgers we’ve had in Patong. Definitely a hidden gem. We will be back to try more delicious meals. Value for money"
"755","rn553417220","Reviewed January 12, 2018 "," Patong","The Sandwich Club","Roaming the streets for food late at nite at around 1am, saw this joint open and serving Shawarma and burgers and what not that to halal... ordered a chicken shawarma it was great and tasty ... Then went for the chicken zinger cheese burger which...More"
"756","rn540138200","Reviewed November 11, 2017 "," Patong","The Sandwich Club","Open 24 hours. Located close to Patong beach and Bangla Rd. Great choice of sandwiches & burgers (beef, lamb, chicken & seafood)."
"757","rn519826913","Reviewed August 31, 2017 "," Patong","The Sandwich Club","Delicious and filling veggie burger, great value for money. would happily eat every day if it wasn't frowned upon. you gotta try it!!"
"758","rn515155666","Reviewed August 19, 2017 "," Patong","The Sandwich Club","We've been here twice now two different stalls one stall was amazing food, amazing taste couldn't fault anything however we went to the same company different stall and me and my partner are disgusted we both ordered a chicken burger meal with chips, we received...More"
"759","rn485576763","Reviewed May 19, 2017 "," Patong","The Sandwich Club","was in patong towards the end of april and i ate here everyday . the steak sandwich was awesome . after 12 there is a special where you get a chicken burger a beef burger both with chips 6 nuggets and 2 pepsis for 250...More"
"760","rn472384632","Reviewed April 3, 2017 "," Patong","The Sandwich Club","Really fancied a chicken burger with BBQ sauce and this was the first place I could find in and around Bangla Rd. I went for the chicken steak bbq burger, which was well priced, and included fries and a drink. My girlfriend had the chicken...More"
"761","rn465981853","Reviewed March 9, 2017 "," Patong","The Sandwich Club","Ordered the chicken burger and the beef burger along with a side of chips. The chicken burger was good...the chicken tastes similar to kfc chicken. I did not like the beef burger as it tasted too fresh and reminded me of a frokkedel. Sergice is...More"
"762","rn450409216","Reviewed January 8, 2017 "," Patong","The Sandwich Club","I happened to stop by the place for a evening snack. The burger I ordered was very nice. Even my wife loved it so much that we returned twice to the place for a bite."
"763","rn449812726","Reviewed January 6, 2017 "," Patong","The Sandwich Club","The food was quick and fantastic! Fresh bread presented in the front of the venue and all prices are reasonable considering every burger/wrap comes with fries and a drink. Recommended place for classic American and European food."
"764","rn449213937","Reviewed January 4, 2017 "," Patong","The Sandwich Club","I was expecting so much more. We had the barbecue beef and the lamb burgers. The price is right ( 200-350 baht for a burger, chips and coke) but the beef patty was over cooked and very tough. I recommend that the beef be cut...More"
"765","rn448032802","Reviewed December 31, 2016 "," Patong","The Sandwich Club","The shawarma was awesome
Burger with egg very testy, price not expensive
We went there for 3 times at least
The only disadvantage is very limited space to sit, its only for 10-12 person maximum"
"766","rn446210810","Reviewed December 22, 2016 "," Patong","The Sandwich Club","So happy when we found that they just opened a smaller outlet around the corner of where we're staying which is Holiday Inn Resort Patong. There is no sitting so it was just Grab and Go. Tried the Double Cheese burgers, onion rings, Chicken burgers....More"
"767","rn443015818","Reviewed December 8, 2016 "," Patong","The Sandwich Club","So we were looking for good food in phuket, we came across a lovely chap named 'Jack'. We recieved a great service with great food. We came here everyday. From sandwiches, kebabs to fresh cheese burgers. If your in phuket you need to come to...More"
"768","rn442883795","Reviewed December 8, 2016 "," Patong","The Sandwich Club","Honestly that chicken burger thoooooo!!!!
Would recommend over and over again... went back 4 times ... so so worth it!!"
"769","rn441744632","Reviewed December 3, 2016 "," Patong","The Sandwich Club","Amazing burgers and falafel with crispy chicken were just awesome and most yummy. The staff were very nice and friendly with good service.
The only very small complain i have about this place is that its very crowded most of the time because of its...More"
"770","rn438778690","Reviewed November 20, 2016 "," Patong","The Sandwich Club","The best burger in Patong ! So yummy, clean and absolutely would recommend you all to try.. sure I will be back again <f0><U+009F><U+0091><U+008D><f0><U+009F><U+0091><U+008D>"
"771","rn434620564","Reviewed November 4, 2016 "," Patong","The Sandwich Club","First time I had the chance to have a double hot lamb burger. I must admit that this lamb burger was just awesome and mindblowing. My husband ordered beef tikka meal and it was most delicious.
It's a great place to have fast food and...More"
"772","rn434617402","Reviewed November 4, 2016 "," Patong","The Sandwich Club","Wow..This place has amazing burgers.
One of the best burgers we had in Phuket.
Almost everyday after finished party at night clubs, while going back to our hotel we never miss to eat here.
The falafel, viagra seafood sandwiches and mexican spicy chicken were really...More"
"773","rn434005481","Reviewed November 2, 2016 "," Patong","The Sandwich Club","Delicious food! We are on holidays and have had lunch there pretty much everyday. Really yummy burgers and great customer service"
"774","rn431259602","Reviewed October 24, 2016 "," Patong","The Sandwich Club","Their burgers are amazing. You should definitely visit them. Super friendly staff, highly recommended"
"775","rn430752828","Reviewed October 22, 2016 "," Patong","The Sandwich Club","This Yummy 24 HR burger place has Heaps of options and enjoyable food.
Ordered the double BBQ beef burger"
"776","rn428774983","Reviewed October 17, 2016 "," Patong","The Sandwich Club","Highly recommended , Best food I have had since I arrived in Patong , must try thier beef burger which is full juicy !!"
"777","rn422678262","Reviewed September 26, 2016 "," Patong","The Sandwich Club","OMG... I feel the real taste of burger. Thank you so much trip advisor. Me and my family enjoyed each and every bite of burger. We will definitely come back.
Highly recommended to all."
"778","rn422488316","Reviewed September 26, 2016 "," Patong","The Sandwich Club","the past sandwich in patong .. l like lamb burgers and falafel , good price
verynice service .. of course l cane back .. the sandwich club .. best fast food"
"779","rn416030282","Reviewed September 8, 2016 "," Patong","The Sandwich Club","Clean good food good service every thing is excelant we tried the falafel and the mini burgers and it was amazing thank you sandwich clup"
"780","rn411799588","Reviewed August 28, 2016 "," Patong","The Sandwich Club","I was looking for great test and nice food I found what I looking for at the Sandwich club emasying test and a lot grateful sandwich spatially chaken burger with good prices when I cam back again to Phuket I will go back to sandwich...More"
"781","rn404099496","Reviewed August 11, 2016 "," Patong","The Sandwich Club","Had great dinner wd friends we enjoy the double beef burger and fajita was amazing also reasonable price and service good sure we gonna back again recommended <U+263A>"
"782","rn402768832","Reviewed August 8, 2016 "," Patong","The Sandwich Club","You can find a lovely place to sit and have your lunch or dinner with very budget prices and very testy food like
Kebab & burgers Flafel and others
You can ask for your favorite song while you enjoying your meal
Staff are so friendly...More"
